Amazon,,,,Starbucks,,,,Coca-Cola,,,,S&P 500,,,
date,close,Price Change,Return,date,close,Price Change,Return,date,close,Price Change,Return,date,close,Price Change,Return
4/13/2015,382.36,-0.29,-0.08,4/13/2015,46.2228,0.3145,0.69,4/13/2015,37.2127,-0.1646,-0.44,4/13/2015,197.5692,-0.8976,-0.45
4/14/2015,385.11,2.75,0.72,4/14/2015,46.0322,-0.1906,-0.41,4/14/2015,37.039,-0.1737,-0.47,4/14/2015,197.9471,0.3779,0.19
4/15/2015,383.45,-1.66,-0.43,4/15/2015,45.8797,-0.1525,-0.33,4/15/2015,36.9384,-0.1006,-0.27,4/15/2015,198.8353,0.8882,0.45
4/16/2015,386.04,2.59,0.68,4/16/2015,45.9798,0.1001,0.22,4/16/2015,37.1213,0.1829,0.50,4/16/2015,198.7786,-0.0567,-0.03
4/17/2015,375.56,-10.48,-2.71,4/17/2015,45.3841,-0.5957,-1.30,4/17/2015,36.847,-0.2743,-0.74,4/17/2015,196.492,-2.2866,-1.15
4/20/2015,389.51,13.95,3.71,4/20/2015,45.7177,0.3336,0.74,4/20/2015,37.1761,0.3291,0.89,4/20/2015,198.2873,1.7953,0.91
4/21/2015,391.18,1.67,0.43,4/21/2015,46.0989,0.3812,0.83,4/21/2015,37.2859,0.1098,0.30,4/21/2015,198.0511,-0.2362,-0.12
4/22/2015,389.8,-1.38,-0.35,4/22/2015,46.0656,-0.0333,-0.07,4/22/2015,37.7704,0.4845,1.30,4/22/2015,199.0243,0.9732,0.49
4/23/2015,389.99,0.19,0.05,4/23/2015,47.1091,1.0435,2.27,4/23/2015,37.4413,-0.3291,-0.87,4/23/2015,199.5251,0.5008,0.25
4/24/2015,445.1,55.11,14.13,4/24/2015,49.406,2.2969,4.88,4/24/2015,37.3864,-0.0549,-0.15,4/24/2015,199.9881,0.463,0.23
4/27/2015,438.56,-6.54,-1.47,4/27/2015,48.4815,-0.9245,-1.87,4/27/2015,37.3316,-0.0548,-0.15,4/27/2015,199.1566,-0.8315,-0.42
4/28/2015,429.31,-9.25,-2.11,4/28/2015,48.2337,-0.2478,-0.51,4/28/2015,37.2767,-0.0549,-0.15,4/28/2015,199.7897,0.6331,0.32
4/29/2015,429.37,0.06,0.01,4/29/2015,48.2719,0.0382,0.08,4/29/2015,37.0207,-0.256,-0.69,4/29/2015,198.9676,-0.8221,-0.41
4/30/2015,421.78,-7.59,-1.77,4/30/2015,47.2521,-1.0198,-2.11,4/30/2015,37.0847,0.064,0.17,4/30/2015,196.9739,-1.9937,-1.00
5/1/2015,422.87,1.09,0.26,5/1/2015,47.9288,0.6767,1.43,5/1/2015,37.4047,0.32,0.86,5/1/2015,199.1094,2.1355,1.08
5/4/2015,423.04,0.17,0.04,5/4/2015,48.0765,0.1477,0.31,5/4/2015,37.4504,0.0457,0.12,5/4/2015,199.6763,0.5669,0.28
5/5/2015,421.19,-1.85,-0.44,5/5/2015,47.2378,-0.8387,-1.74,5/5/2015,37.2584,-0.192,-0.51,5/5/2015,197.3896,-2.2867,-1.15
5/6/2015,419.1,-2.09,-0.50,5/6/2015,46.7836,-0.4542,-0.96,5/6/2015,37.1761,-0.0823,-0.22,5/6/2015,196.577,-0.8126,-0.41
5/7/2015,426.88,7.78,1.86,5/7/2015,47.1852,0.4016,0.86,5/7/2015,37.2127,0.0366,0.10,5/7/2015,197.3613,0.7843,0.40
5/8/2015,433.69,6.81,1.60,5/8/2015,47.5964,0.4112,0.87,5/8/2015,37.4687,0.256,0.69,5/8/2015,199.9598,2.5985,1.32
5/11/2015,432.85,-0.84,-0.19,5/11/2015,47.3286,-0.2678,-0.56,5/11/2015,37.4322,-0.0365,-0.10,5/11/2015,199.0054,-0.9544,-0.48
5/12/2015,431.02,-1.83,-0.42,5/12/2015,47.5294,0.2008,0.42,5/12/2015,37.2036,-0.2286,-0.61,5/12/2015,198.4101,-0.5953,-0.30
5/13/2015,426.87,-4.15,-0.96,5/13/2015,47.4147,-0.1147,-0.24,5/13/2015,37.5327,0.3291,0.88,5/13/2015,198.4479,0.0378,0.02
5/14/2015,432.28,5.41,1.27,5/14/2015,48.3374,0.9227,1.95,5/14/2015,37.9442,0.4115,1.10,5/14/2015,200.5173,2.0694,1.04
5/15/2015,426,-6.28,-1.45,5/15/2015,48.5716,0.2342,0.48,5/15/2015,37.9625,0.0183,0.05,5/15/2015,200.7346,0.2173,0.11
5/18/2015,425.24,-0.76,-0.18,5/18/2015,48.9349,0.3633,0.75,5/18/2015,37.7796,-0.1829,-0.48,5/18/2015,201.3582,0.6236,0.31
5/19/2015,421.71,-3.53,-0.83,5/19/2015,49.1644,0.2295,0.47,5/19/2015,37.7704,-0.0092,-0.02,5/19/2015,201.2921,-0.0661,-0.03
5/20/2015,423.86,2.15,0.51,5/20/2015,48.7915,-0.3729,-0.76,5/20/2015,37.807,0.0366,0.10,5/20/2015,201.1503,-0.1418,-0.07
5/21/2015,431.63,7.77,1.83,5/21/2015,49.0784,0.2869,0.59,5/21/2015,37.6973,-0.1097,-0.29,5/21/2015,201.7362,0.5859,0.29
5/22/2015,427.63,-4,-0.93,5/22/2015,49.2218,0.1434,0.29,5/22/2015,37.679,-0.0183,-0.05,5/22/2015,201.2543,-0.4819,-0.24
5/26/2015,425.47,-2.16,-0.51,5/26/2015,48.6099,-0.6119,-1.24,5/26/2015,37.4779,-0.2011,-0.53,5/26/2015,199.0905,-2.1638,-1.08
5/27/2015,431.42,5.95,1.40,5/27/2015,49.327,0.7171,1.48,5/27/2015,37.5967,0.1188,0.32,5/27/2015,200.9803,1.8898,0.95
5/28/2015,426.57,-4.85,-1.12,5/28/2015,49.5373,0.2103,0.43,5/28/2015,37.615,0.0183,0.05,5/28/2015,200.7535,-0.2268,-0.11
5/29/2015,429.23,2.66,0.62,5/29/2015,49.6807,0.1434,0.29,5/29/2015,37.4504,-0.1646,-0.44,5/29/2015,199.5062,-1.2473,-0.62
6/1/2015,430.92,1.69,0.39,6/1/2015,49.9293,0.2486,0.50,6/1/2015,37.4322,-0.0182,-0.05,6/1/2015,199.9125,0.4063,0.20
6/2/2015,430.99,0.07,0.02,6/2/2015,49.4608,-0.4685,-0.94,6/2/2015,37.4779,0.0457,0.12,6/2/2015,199.7141,-0.1984,-0.10
6/3/2015,436.59,5.6,1.30,6/3/2015,49.8337,0.3729,0.75,6/3/2015,37.3681,-0.1098,-0.29,6/3/2015,200.2432,0.5291,0.26
6/4/2015,430.78,-5.81,-1.33,6/4/2015,49.4513,-0.3824,-0.77,6/4/2015,37.1121,-0.256,-0.69,6/4/2015,198.5519,-1.6913,-0.84
6/5/2015,426.95,-3.83,-0.89,6/5/2015,49.9006,0.4493,0.91,6/5/2015,36.6641,-0.448,-1.21,6/5/2015,198.2117,-0.3402,-0.17
6/8/2015,423.5,-3.45,-0.81,6/8/2015,49.2696,-0.631,-1.26,6/8/2015,36.719,0.0549,0.15,6/8/2015,196.9928,-1.2189,-0.61
6/9/2015,425.48,1.98,0.47,6/9/2015,49.2792,0.0096,0.02,6/9/2015,36.7556,0.0366,0.10,6/9/2015,196.9644,-0.0284,-0.01
6/10/2015,430.77,5.29,1.24,6/10/2015,50.3787,1.0995,2.23,6/10/2015,36.8744,0.1188,0.32,6/10/2015,199.3267,2.3623,1.20
6/11/2015,432.97,2.2,0.51,6/11/2015,50.1875,-0.1912,-0.38,6/11/2015,36.9658,0.0914,0.25,6/11/2015,199.9692,0.6425,0.32
6/12/2015,429.92,-3.05,-0.70,6/12/2015,50.3213,0.1338,0.27,6/12/2015,36.8368,-0.129,-0.35,6/12/2015,198.4385,-1.5307,-0.77
6/15/2015,423.67,-6.25,-1.45,6/15/2015,49.9771,-0.3442,-0.68,6/15/2015,36.4957,-0.3411,-0.93,6/15/2015,197.5881,-0.8504,-0.43
6/16/2015,427.26,3.59,0.85,6/16/2015,50.6416,0.6645,1.33,6/16/2015,36.9474,0.4517,1.24,6/16/2015,198.6653,1.0772,0.55
6/17/2015,427.81,0.55,0.13,6/17/2015,50.9046,0.263,0.52,6/17/2015,37.1226,0.1752,0.47,6/17/2015,198.9865,0.3212,0.16
6/18/2015,439.39,11.58,2.71,6/18/2015,51.7364,0.8318,1.63,6/18/2015,37.4729,0.3503,0.94,6/18/2015,201.0558,2.0693,1.04
6/19/2015,434.92,-4.47,-1.02,6/19/2015,51.5643,-0.1721,-0.33,6/19/2015,37.2424,-0.2305,-0.62,6/19/2015,200.1676,-0.8882,-0.44
6/22/2015,436.29,1.37,0.32,6/22/2015,51.5356,-0.0287,-0.06,6/22/2015,37.3161,0.0737,0.20,6/22/2015,201.1931,1.0255,0.51
6/23/2015,445.99,9.7,2.22,6/23/2015,51.7412,0.2056,0.40,6/23/2015,37.224,-0.0921,-0.25,6/23/2015,201.3355,0.1424,0.07
6/24/2015,440.84,-5.15,-1.15,6/24/2015,51.354,-0.3872,-0.75,6/24/2015,37.0488,-0.1752,-0.47,6/24/2015,199.8733,-1.4622,-0.73
6/25/2015,440.1,-0.74,-0.17,6/25/2015,51.6982,0.3442,0.67,6/25/2015,36.8921,-0.1567,-0.42,6/25/2015,199.2656,-0.6077,-0.30
6/26/2015,438.1,-2,-0.45,6/26/2015,52.224,0.5258,1.02,6/26/2015,36.8737,-0.0184,-0.05,6/26/2015,199.2276,-0.038,-0.02
6/29/2015,429.86,-8.24,-1.88,6/29/2015,51.201,-1.023,-1.96,6/29/2015,36.3206,-0.5531,-1.50,6/29/2015,195.0497,-4.1779,-2.10
6/30/2015,434.09,4.23,0.98,6/30/2015,51.2631,0.0621,0.12,6/30/2015,36.1638,-0.1568,-0.43,6/30/2015,195.458,0.4083,0.21
7/1/2015,437.39,3.3,0.76,7/1/2015,51.5261,0.263,0.51,7/1/2015,36.4127,0.2489,0.69,7/1/2015,197.0247,1.5667,0.80
7/2/2015,437.71,0.32,0.07,7/2/2015,51.8607,0.3346,0.65,7/2/2015,36.4035,-0.0092,-0.03,7/2/2015,196.8443,-0.1804,-0.09
7/6/2015,436.04,-1.67,-0.38,7/6/2015,51.9229,0.0622,0.12,7/6/2015,36.339,-0.0645,-0.18,7/6/2015,196.2841,-0.5602,-0.28
7/7/2015,436.72,0.68,0.16,7/7/2015,51.9898,0.0669,0.13,7/7/2015,37.1041,0.7651,2.11,7/7/2015,197.5185,1.2344,0.63
7/8/2015,429.7,-7.02,-1.61,7/8/2015,51.048,-0.9418,-1.81,7/8/2015,36.7446,-0.3595,-0.97,7/8/2015,194.2047,-3.3138,-1.68
7/9/2015,434.39,4.69,1.09,7/9/2015,51.6791,0.6311,1.24,7/9/2015,36.7999,0.0553,0.15,7/9/2015,194.556,0.3513,0.18
7/10/2015,443.51,9.12,2.10,7/10/2015,52.1762,0.4971,0.96,7/10/2015,37.2332,0.4333,1.18,7/10/2015,197.0057,2.4497,1.26
7/13/2015,455.57,12.06,2.72,7/13/2015,53.2567,1.0805,2.07,7/13/2015,37.4821,0.2489,0.67,7/13/2015,199.1802,2.1745,1.10
7/14/2015,465.57,10,2.20,7/14/2015,53.3045,0.0478,0.09,7/14/2015,37.9522,0.4701,1.25,7/14/2015,200.0442,0.864,0.43
7/15/2015,461.19,-4.38,-0.94,7/15/2015,52.9125,-0.392,-0.74,7/15/2015,37.9153,-0.0369,-0.10,7/15/2015,199.9777,-0.0665,-0.03
7/16/2015,475.48,14.29,3.10,7/16/2015,53.2949,0.3824,0.72,7/16/2015,38.238,0.3227,0.85,7/16/2015,201.5824,1.6047,0.80
7/17/2015,483.01,7.53,1.58,7/17/2015,53.2471,-0.0478,-0.09,7/17/2015,38.026,-0.212,-0.55,7/17/2015,201.7533,0.1709,0.08
7/20/2015,488.1,5.09,1.05,7/20/2015,53.7443,0.4972,0.93,7/20/2015,38.1458,0.1198,0.32,7/20/2015,201.8578,0.1045,0.05
7/21/2015,488,-0.1,-0.02,7/21/2015,53.7347,-0.0096,-0.02,7/21/2015,37.9707,-0.1751,-0.46,7/21/2015,201.0602,-0.7976,-0.40
7/22/2015,488.27,0.27,0.06,7/22/2015,54.2032,0.4685,0.87,7/22/2015,37.7033,-0.2674,-0.70,7/22/2015,200.6994,-0.3608,-0.18
7/23/2015,482.18,-6.09,-1.25,7/23/2015,54.0789,-0.1243,-0.23,7/23/2015,37.648,-0.0553,-0.15,7/23/2015,199.5694,-1.13,-0.56
7/24/2015,529.42,47.24,9.80,7/24/2015,54.7769,0.698,1.29,7/24/2015,37.2793,-0.3687,-0.98,7/24/2015,197.4995,-2.0699,-1.04
7/27/2015,531.41,1.99,0.38,7/27/2015,54.4805,-0.2964,-0.54,7/27/2015,37.3715,0.0922,0.25,7/27/2015,196.3506,-1.1489,-0.58
7/28/2015,526.03,-5.38,-1.01,7/28/2015,54.6335,0.153,0.28,7/28/2015,37.3807,0.0092,0.02,7/28/2015,198.7624,2.4118,1.23
7/29/2015,529,2.97,0.56,7/29/2015,54.9873,0.3538,0.65,7/29/2015,37.4176,0.0369,0.10,7/29/2015,200.1297,1.3673,0.69
7/30/2015,536.76,7.76,1.47,7/30/2015,55.5132,0.5259,0.96,7/30/2015,37.3899,-0.0277,-0.07,7/30/2015,200.1771,0.0474,0.02
7/31/2015,536.15,-0.61,-0.11,7/31/2015,55.3889,-0.1243,-0.22,7/31/2015,37.8693,0.4794,1.28,7/31/2015,199.8733,-0.3038,-0.15
8/3/2015,535.03,-1.12,-0.21,8/3/2015,55.6374,0.2485,0.45,8/3/2015,38.2933,0.424,1.12,8/3/2015,199.1991,-0.6742,-0.34
8/4/2015,531.9,-3.13,-0.59,8/4/2015,56.2781,0.6407,1.15,8/4/2015,38.5791,0.2858,0.75,8/4/2015,198.8098,-0.3893,-0.20
8/5/2015,537.01,5.11,0.96,8/5/2015,56.5753,0.2972,0.53,8/5/2015,38.828,0.2489,0.65,8/5/2015,199.465,0.6552,0.33
8/6/2015,529.46,-7.55,-1.41,8/6/2015,54.8687,-1.7066,-3.02,8/6/2015,38.6436,-0.1844,-0.47,8/6/2015,197.8318,-1.6332,-0.82
8/7/2015,522.62,-6.84,-1.29,8/7/2015,54.8399,-0.0288,-0.05,8/7/2015,38.5053,-0.1383,-0.36,8/7/2015,197.452,-0.3798,-0.19
8/10/2015,524,1.38,0.26,8/10/2015,53.9483,-0.8916,-1.63,8/10/2015,38.4224,-0.0829,-0.22,8/10/2015,199.9398,2.4878,1.26
8/11/2015,527.46,3.46,0.66,8/11/2015,54.025,0.0767,0.14,8/11/2015,38.238,-0.1844,-0.48,8/11/2015,198.1357,-1.8041,-0.90
8/12/2015,525.91,-1.55,-0.29,8/12/2015,54.0538,0.0288,0.05,8/12/2015,38.0352,-0.2028,-0.53,8/12/2015,198.3731,0.2374,0.12
8/13/2015,529.66,3.75,0.71,8/13/2015,54.5044,0.4506,0.83,8/13/2015,37.8877,-0.1475,-0.39,8/13/2015,198.1262,-0.2469,-0.12
8/14/2015,531.52,1.86,0.35,8/14/2015,54.7441,0.2397,0.44,8/14/2015,38.026,0.1383,0.37,8/14/2015,198.8478,0.7216,0.36
8/17/2015,535.22,3.7,0.70,8/17/2015,55.3577,0.6136,1.12,8/17/2015,38.1182,0.0922,0.24,8/17/2015,199.9587,1.1109,0.56
8/18/2015,535.02,-0.2,-0.04,8/18/2015,55.444,0.0863,0.16,8/18/2015,38.0721,-0.0461,-0.12,8/18/2015,199.3795,-0.5792,-0.29
8/19/2015,532.92,-2.1,-0.39,8/19/2015,55.2139,-0.2301,-0.42,8/19/2015,37.5927,-0.4794,-1.26,8/19/2015,197.8034,-1.5761,-0.79
8/20/2015,515.78,-17.14,-3.22,8/20/2015,53.5073,-1.7066,-3.09,8/20/2015,37.3807,-0.212,-0.56,8/20/2015,193.6729,-4.1305,-2.09
8/21/2015,494.47,-21.31,-4.13,8/21/2015,50.6598,-2.8475,-5.32,8/21/2015,36.4404,-0.9403,-2.52,8/21/2015,187.8429,-5.83,-3.01
8/24/2015,463.37,-31.1,-6.29,8/24/2015,48.263,-2.3968,-4.73,8/24/2015,35.3803,-1.0601,-2.91,8/24/2015,179.9334,-7.9095,-4.21
8/25/2015,466.37,3,0.65,8/25/2015,48.982,0.719,1.49,8/25/2015,35.0208,-0.3595,-1.02,8/25/2015,177.816,-2.1174,-1.18
8/26/2015,500.77,34.4,7.38,8/26/2015,51.7336,2.7516,5.62,8/26/2015,35.7029,0.6821,1.95,8/26/2015,184.6431,6.8271,3.84
8/27/2015,518.37,17.6,3.51,8/27/2015,53.6415,1.9079,3.69,8/27/2015,36.2007,0.4978,1.39,8/27/2015,189.2102,4.5671,2.47
8/28/2015,518.01,-0.36,-0.07,8/28/2015,53.3347,-0.3068,-0.57,8/28/2015,36.3667,0.166,0.46,8/28/2015,189.2197,0.0095,0.01
8/31/2015,512.89,-5.12,-0.99,8/31/2015,52.4527,-0.882,-1.65,8/31/2015,36.2468,-0.1199,-0.33,8/31/2015,187.691,-1.5287,-0.81
9/1/2015,496.54,-16.35,-3.19,9/1/2015,51.2926,-1.1601,-2.21,9/1/2015,35.7214,-0.5254,-1.45,9/1/2015,182.0888,-5.6022,-2.98
9/2/2015,510.55,14.01,2.82,9/2/2015,52.98,1.6874,3.29,9/2/2015,35.8596,0.1382,0.39,9/2/2015,185.5451,3.4563,1.90
9/3/2015,504.72,-5.83,-1.14,9/3/2015,52.4335,-0.5465,-1.03,9/3/2015,36.0993,0.2397,0.67,9/3/2015,185.678,0.1329,0.07
9/4/2015,499,-5.72,-1.13,9/4/2015,52.0404,-0.3931,-0.75,9/4/2015,35.5093,-0.59,-1.63,9/4/2015,182.8674,-2.8106,-1.51
9/8/2015,517.54,18.54,3.72,9/8/2015,52.9321,0.8917,1.71,9/8/2015,35.8596,0.3503,0.99,9/8/2015,187.4631,4.5957,2.51
9/9/2015,516.89,-0.65,-0.13,9/9/2015,52.4335,-0.4986,-0.94,9/9/2015,35.3065,-0.5531,-1.54,9/9/2015,184.9564,-2.5067,-1.34
9/10/2015,522.24,5.35,1.04,9/10/2015,53.0855,0.652,1.24,9/10/2015,35.4172,0.1107,0.31,9/10/2015,185.9629,1.0065,0.54
9/11/2015,529.44,7.2,1.38,9/11/2015,54.1976,1.1121,2.09,9/11/2015,35.454,0.0368,0.10,9/11/2015,186.8079,0.845,0.45
9/14/2015,521.38,-8.06,-1.52,9/14/2015,53.9675,-0.2301,-0.42,9/14/2015,35.4261,-0.0279,-0.08,9/14/2015,186.1148,-0.6931,-0.37
9/15/2015,522.37,0.99,0.19,9/15/2015,54.5619,0.5944,1.10,9/15/2015,35.7981,0.372,1.05,9/15/2015,188.4411,2.3263,1.25
9/16/2015,527.39,5.02,0.96,9/16/2015,54.8975,0.3356,0.62,9/16/2015,36.4024,0.6043,1.69,9/16/2015,190.0743,1.6332,0.87
9/17/2015,538.87,11.48,2.18,9/17/2015,54.9166,0.0191,0.03,9/17/2015,36.6163,0.2139,0.59,9/17/2015,189.647,-0.4273,-0.22
9/18/2015,540.26,1.39,0.26,9/18/2015,54.4948,-0.4218,-0.77,9/18/2015,36.2444,-0.3719,-1.02,9/18/2015,186.5639,-3.0831,-1.63
9/21/2015,548.39,8.13,1.50,9/21/2015,55.1659,0.6711,1.23,9/21/2015,36.4396,0.1952,0.54,9/21/2015,187.528,0.9641,0.52
9/22/2015,538.4,-9.99,-1.82,9/22/2015,54.7632,-0.4027,-0.73,9/22/2015,36.0677,-0.3719,-1.02,9/22/2015,185.0939,-2.4341,-1.30
9/23/2015,536.07,-2.33,-0.43,9/23/2015,55.4056,0.6424,1.17,9/23/2015,36.0398,-0.0279,-0.08,9/23/2015,184.798,-0.2959,-0.16
9/24/2015,533.75,-2.32,-0.43,9/24/2015,55.9617,0.5561,1.00,9/24/2015,36.4024,0.3626,1.01,9/24/2015,184.1298,-0.6682,-0.36
9/25/2015,524.25,-9.5,-1.78,9/25/2015,55.5974,-0.3643,-0.65,9/25/2015,36.8395,0.4371,1.20,9/25/2015,184.0821,-0.0477,-0.03
9/28/2015,504.06,-20.19,-3.85,9/28/2015,53.4689,-2.1285,-3.83,9/28/2015,36.7558,-0.0837,-0.23,9/28/2015,179.4622,-4.6199,-2.51
9/29/2015,496.07,-7.99,-1.59,9/29/2015,53.421,-0.0479,-0.09,9/29/2015,36.8767,0.1209,0.33,9/29/2015,179.5672,0.105,0.06
9/30/2015,511.67,15.6,3.14,9/30/2015,54.4948,1.0738,2.01,9/30/2015,37.3044,0.4277,1.16,9/30/2015,182.9176,3.3504,1.87
10/1/2015,520.72,9.05,1.77,10/1/2015,55.1084,0.6136,1.13,10/1/2015,37.0068,-0.2976,-0.80,10/1/2015,183.3949,0.4773,0.26
10/2/2015,532.54,11.82,2.27,10/2/2015,55.6836,0.5752,1.04,10/2/2015,37.5554,0.5486,1.48,10/2/2015,186.1344,2.7395,1.49
10/5/2015,543.68,11.14,2.09,10/5/2015,56.604,0.9204,1.65,10/5/2015,38.1319,0.5765,1.54,10/5/2015,189.4466,3.3122,1.78
10/6/2015,537.48,-6.2,-1.14,10/6/2015,56.2685,-0.3355,-0.59,10/6/2015,38.0854,-0.0465,-0.12,10/6/2015,188.7975,-0.6491,-0.34
10/7/2015,541.94,4.46,0.83,10/7/2015,56.3548,0.0863,0.15,10/7/2015,38.6061,0.5207,1.37,10/7/2015,190.3439,1.5464,0.82
10/8/2015,533.16,-8.78,-1.62,10/8/2015,57.0067,0.6519,1.16,10/8/2015,39.0338,0.4277,1.11,10/8/2015,192.062,1.7181,0.90
10/9/2015,539.8,6.64,1.25,10/9/2015,57.5915,0.5848,1.03,10/9/2015,39.071,0.0372,0.10,10/9/2015,192.1766,0.1146,0.06
10/12/2015,550.19,10.39,1.92,10/12/2015,58.0421,0.4506,0.78,10/12/2015,39.0524,-0.0186,-0.05,10/12/2015,192.3579,0.1813,0.09
10/13/2015,548.9,-1.29,-0.23,10/13/2015,57.6778,-0.3643,-0.63,10/13/2015,38.727,-0.3254,-0.83,10/13/2015,191.1457,-1.2122,-0.63
10/14/2015,544.83,-4.07,-0.74,10/14/2015,56.3931,-1.2847,-2.23,10/14/2015,38.7549,0.0279,0.07,10/14/2015,190.2293,-0.9164,-0.48
10/15/2015,562.44,17.61,3.23,10/15/2015,57.2272,0.8341,1.48,10/15/2015,38.978,0.2231,0.58,10/15/2015,193.1502,2.9209,1.54
10/16/2015,570.76,8.32,1.48,10/16/2015,57.4573,0.2301,0.40,10/16/2015,39.071,0.093,0.24,10/16/2015,194.0284,0.8782,0.45
10/19/2015,573.15,2.39,0.42,10/19/2015,58.4544,0.9971,1.74,10/19/2015,39.0431,-0.0279,-0.07,10/19/2015,194.1238,0.0954,0.05
10/20/2015,560.88,-12.27,-2.14,10/20/2015,58.3681,-0.0863,-0.15,10/20/2015,39.3221,0.279,0.71,10/20/2015,193.8757,-0.2481,-0.13
10/21/2015,555.77,-5.11,-0.91,10/21/2015,58.0326,-0.3355,-0.57,10/21/2015,39.2291,-0.093,-0.24,10/21/2015,192.6729,-1.2028,-0.62
10/22/2015,563.91,8.14,1.46,10/22/2015,58.9529,0.9203,1.59,10/22/2015,40.2054,0.9763,2.49,10/22/2015,195.9279,3.255,1.69
10/23/2015,599.03,35.12,6.23,10/23/2015,60.0267,1.0738,1.82,10/23/2015,39.787,-0.4184,-1.04,10/23/2015,198.0756,2.1477,1.10
10/26/2015,608.61,9.58,1.60,10/26/2015,60.8129,0.7862,1.31,10/26/2015,39.601,-0.186,-0.47,10/26/2015,197.5888,-0.4868,-0.25
10/27/2015,611.01,2.4,0.39,10/27/2015,60.1226,-0.6903,-1.14,10/27/2015,39.6196,0.0186,0.05,10/27/2015,197.207,-0.3818,-0.19
10/28/2015,617.1,6.09,1.00,10/28/2015,60.8896,0.767,1.28,10/28/2015,39.7312,0.1116,0.28,10/28/2015,199.4501,2.2431,1.14
10/29/2015,626.55,9.45,1.53,10/29/2015,59.9213,-0.9683,-1.59,10/29/2015,39.787,0.0558,0.14,10/29/2015,199.3356,-0.1145,-0.06
10/30/2015,625.9,-0.65,-0.10,10/30/2015,59.9884,0.0671,0.11,10/30/2015,39.3779,-0.4091,-1.03,10/30/2015,198.4765,-0.8591,-0.43
11/2/2015,628.35,2.45,0.39,11/2/2015,59.672,-0.3164,-0.53,11/2/2015,39.2756,-0.1023,-0.26,11/2/2015,200.8247,2.3482,1.18
11/3/2015,625.31,-3.04,-0.48,11/3/2015,60.2089,0.5369,0.90,11/3/2015,39.2012,-0.0744,-0.19,11/3/2015,201.4069,0.5822,0.29
11/4/2015,640.95,15.64,2.50,11/4/2015,59.4036,-0.8053,-1.34,11/4/2015,39.0245,-0.1767,-0.45,11/4/2015,200.796,-0.6109,-0.30
11/5/2015,655.65,14.7,2.29,11/5/2015,59.7103,0.3067,0.52,11/5/2015,39.3593,0.3348,0.86,11/5/2015,200.5956,-0.2004,-0.10
11/6/2015,659.37,3.72,0.57,11/6/2015,59.4131,-0.2972,-0.50,11/6/2015,39.0152,-0.3441,-0.87,11/6/2015,200.4906,-0.105,-0.05
11/9/2015,655.49,-3.88,-0.59,11/9/2015,59.0009,-0.4122,-0.69,11/9/2015,38.6247,-0.3905,-1.00,11/9/2015,198.6197,-1.8709,-0.93
11/10/2015,659.68,4.19,0.64,11/10/2015,59.8088,0.8079,1.37,11/10/2015,38.8386,0.2139,0.55,11/10/2015,199.0779,0.4582,0.23
11/11/2015,673.25,13.57,2.06,11/11/2015,59.5107,-0.2981,-0.50,11/11/2015,39.0896,0.251,0.65,11/11/2015,198.2952,-0.7827,-0.39
11/12/2015,665.6,-7.65,-1.14,11/12/2015,58.7412,-0.7695,-1.29,11/12/2015,38.6619,-0.4277,-1.09,11/12/2015,195.527,-2.7682,-1.40
11/13/2015,642.35,-23.25,-3.49,11/13/2015,57.4619,-1.2793,-2.18,11/13/2015,38.4759,-0.186,-0.48,11/13/2015,193.3316,-2.1954,-1.12
11/16/2015,647.81,5.46,0.85,11/16/2015,58.366,0.9041,1.57,11/16/2015,39.0152,0.5393,1.40,11/16/2015,196.2715,2.9399,1.52
11/17/2015,643.3,-4.51,-0.70,11/17/2015,58.241,-0.125,-0.21,11/17/2015,38.7456,-0.2696,-0.69,11/17/2015,196.1284,-0.1431,-0.07
11/18/2015,663.54,20.24,3.15,11/18/2015,59.4433,1.2023,2.06,11/18/2015,39.3128,0.5672,1.46,11/18/2015,199.2401,3.1117,1.59
11/19/2015,661.27,-2.27,-0.34,11/19/2015,59.1163,-0.327,-0.55,11/19/2015,40.0845,0.7717,1.96,11/19/2015,199.0683,-0.1718,-0.09
11/20/2015,668.45,7.18,1.09,11/20/2015,59.6261,0.5098,0.86,11/20/2015,39.4523,-0.6322,-1.58,11/20/2015,199.7938,0.7255,0.36
11/23/2015,678.99,10.54,1.58,11/23/2015,60.2513,0.6252,1.05,11/23/2015,39.9451,0.4928,1.25,11/23/2015,199.5647,-0.2291,-0.11
11/24/2015,671.15,-7.84,-1.15,11/24/2015,59.5972,-0.6541,-1.09,11/24/2015,40.317,0.3719,0.93,11/24/2015,199.832,0.2673,0.13
11/25/2015,675.34,4.19,0.62,11/25/2015,59.8185,0.2213,0.37,11/25/2015,40.317,0,0.00,11/25/2015,199.8033,-0.0287,-0.01
11/27/2015,673.26,-2.08,-0.31,11/27/2015,59.8088,-0.0097,-0.02,11/27/2015,40.4286,0.1116,0.28,11/27/2015,200.0324,0.2291,0.11
11/30/2015,664.8,-8.46,-1.26,11/30/2015,59.049,-0.7598,-1.27,11/30/2015,39.932,-0.4966,-1.23,11/30/2015,199.202,-0.8304,-0.42
12/1/2015,679.06,14.26,2.15,12/1/2015,59.0297,-0.0193,-0.03,12/1/2015,40.185,0.253,0.63,12/1/2015,201.1015,1.8995,0.95
